,shutter,flip_mirror,calib_unit,temp_bench_air,temp_bench_board,temp_water_in,temp_water_out,laser,tungsten,adc1,adc2,nvme_pci-Composite,nvme_pci-Sensor_1,nvme_pci-Sensor_2,acpitz_acpi-temp1,coretemp_isa-Package_id_0,coretemp_isa-Core_0,coretemp_isa-Core_1,coretemp_isa-Core_2,coretemp_isa-Core_3,coretemp_isa-Core_4,coretemp_isa-Core_5,coretemp_isa-Core_6,coretemp_isa-Core_7,fli_status,time_utc,fli_temp_CCD
1040,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,74.0,53.0,63.0,70.0,65.0,73.0,74.0,73.0,71.0,OK,2021-10-09 17:23:36.212,-30.000000
1041,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,52.85,27.8,74.0,53.0,63.0,69.0,72.0,72.0,73.0,74.0,67.0,OK,2021-10-09 17:23:37.263,-30.000000
1042,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,72.0,53.0,63.0,70.0,70.0,72.0,71.0,69.0,72.0,OK,2021-10-09 17:23:38.314,-30.000000
1043,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,73.0,53.0,62.0,69.0,64.0,73.0,70.0,69.0,72.0,OK,2021-10-09 17:23:39.373,-30.000000
1044,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,73.0,53.0,62.0,69.0,68.0,73.0,71.0,68.0,73.0,OK,2021-10-09 17:23:40.429,-30.000000
1045,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,52.85,27.8,74.0,52.0,62.0,70.0,71.0,71.0,71.0,66.0,74.0,OK,2021-10-09 17:23:41.484,-30.000000
1046,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,77.0,53.0,62.0,69.0,64.0,77.0,73.0,71.0,73.0,OK,2021-10-09 17:23:42.535,-30.000000
1047,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,77.0,53.0,63.0,69.0,69.0,77.0,75.0,72.0,72.0,OK,2021-10-09 17:23:43.597,-30.000000
1048,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,52.85,27.8,77.0,53.0,62.0,69.0,72.0,77.0,75.0,73.0,70.0,OK,2021-10-09 17:23:44.660,-30.000000
1049,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,52.85,27.8,74.0,52.0,62.0,70.0,63.0,74.0,71.0,68.0,69.0,OK,2021-10-09 17:23:45.763,-30.000000
1050,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,52.85,27.8,75.0,52.0,62.0,71.0,73.0,72.0,75.0,73.0,72.0,OK,2021-10-09 17:23:46.885,-30.000000
1051,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,74.0,55.0,63.0,69.0,69.0,73.0,74.0,72.0,71.0,OK,2021-10-09 17:23:47.919,-30.000000
1052,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,74.0,52.0,63.0,69.0,64.0,72.0,74.0,73.0,73.0,OK,2021-10-09 17:23:48.956,-30.000000
1053,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,75.0,53.0,62.0,69.0,70.0,73.0,74.0,74.0,73.0,OK,2021-10-09 17:23:49.992,-30.000000
1054,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,73.0,53.0,62.0,69.0,72.0,73.0,70.0,69.0,73.0,OK,2021-10-09 17:23:51.025,-30.000000
1055,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,75.0,53.0,63.0,70.0,70.0,75.0,71.0,68.0,73.0,OK,2021-10-09 17:23:52.059,-30.000000
1056,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,73.0,53.0,63.0,70.0,63.0,70.0,71.0,69.0,73.0,OK,2021-10-09 17:23:53.108,-30.000000
1057,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,76.0,52.0,63.0,69.0,70.0,76.0,71.0,68.0,73.0,OK,2021-10-09 17:23:54.158,-30.000000
1058,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,75.0,54.0,62.0,69.0,72.0,75.0,71.0,67.0,73.0,OK,2021-10-09 17:23:55.203,-30.000000
1059,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,76.0,53.0,63.0,70.0,65.0,76.0,72.0,74.0,73.0,OK,2021-10-09 17:23:56.250,-30.000000
1060,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,77.0,53.0,61.0,69.0,63.0,77.0,74.0,73.0,74.0,OK,2021-10-09 17:23:57.306,-30.000000
1061,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,78.0,53.0,63.0,69.0,71.0,78.0,74.0,74.0,73.0,OK,2021-10-09 17:23:58.356,-30.000000
1062,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,75.0,54.0,62.0,70.0,70.0,75.0,71.0,68.0,69.0,OK,2021-10-09 17:23:59.410,-30.000000
1063,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,73.0,54.0,61.0,70.0,64.0,73.0,72.0,69.0,70.0,OK,2021-10-09 17:24:00.462,-30.000000
1064,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,73.0,53.0,62.0,70.0,67.0,73.0,71.0,69.0,69.0,OK,2021-10-09 17:24:01.520,-30.000000
1065,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,72.0,53.0,63.0,69.0,69.0,73.0,71.0,72.0,69.0,OK,2021-10-09 17:24:02.585,-30.000000
1066,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,75.0,52.0,61.0,70.0,67.0,75.0,74.0,72.0,66.0,OK,2021-10-09 17:24:03.686,-30.000000
1067,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,75.0,53.0,62.0,69.0,73.0,75.0,75.0,68.0,72.0,OK,2021-10-09 17:24:04.779,-30.000000
1068,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,76.0,54.0,62.0,70.0,69.0,76.0,71.0,68.0,72.0,OK,2021-10-09 17:24:05.811,-30.000000
1069,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,76.0,52.0,62.0,70.0,64.0,76.0,71.0,68.0,73.0,OK,2021-10-09 17:24:06.849,-30.000000
1070,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,76.0,52.0,62.0,70.0,64.0,76.0,71.0,68.0,73.0,OK,2021-10-09 17:24:07.829,-30.000000
1071,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,78.0,53.0,63.0,70.0,67.0,78.0,71.0,69.0,73.0,OK,2021-10-09 17:24:07.911,-30.000000
1072,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,52.85,27.8,76.0,53.0,63.0,69.0,73.0,76.0,71.0,72.0,72.0,OK,2021-10-09 17:24:08.946,-30.000000
1073,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,52.85,27.8,79.0,53.0,63.0,70.0,66.0,79.0,69.0,73.0,73.0,OK,2021-10-09 17:24:09.985,-30.000000
1074,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,52.85,27.8,78.0,52.0,63.0,70.0,65.0,78.0,74.0,72.0,74.0,OK,2021-10-09 17:24:11.028,-30.000000
1075,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,78.0,53.0,62.0,70.0,72.0,78.0,74.0,68.0,73.0,OK,2021-10-09 17:24:12.080,-30.000000
1076,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,76.0,53.0,64.0,69.0,69.0,73.0,76.0,69.0,69.0,OK,2021-10-09 17:24:13.137,-30.000000
1077,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,52.85,27.8,73.0,53.0,63.0,70.0,65.0,73.0,72.0,69.0,70.0,OK,2021-10-09 17:24:14.185,-30.000000
1078,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,73.0,53.0,62.0,70.0,70.0,73.0,70.0,69.0,69.0,OK,2021-10-09 17:24:15.243,-30.000000
1079,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,73.0,53.0,63.0,69.0,73.0,72.0,71.0,72.0,69.0,OK,2021-10-09 17:24:16.302,-30.000000
1080,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,74.0,52.0,64.0,69.0,64.0,74.0,70.0,72.0,69.0,OK,2021-10-09 17:24:17.363,-30.000000
1081,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,76.0,53.0,62.0,69.0,69.0,76.0,73.0,74.0,72.0,OK,2021-10-09 17:24:18.423,-30.000000
1082,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,76.0,53.0,63.0,69.0,70.0,76.0,75.0,68.0,74.0,OK,2021-10-09 17:24:19.502,-30.000000
1083,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,78.0,53.0,63.0,71.0,63.0,78.0,71.0,68.0,75.0,OK,2021-10-09 17:24:20.621,-30.000000
1084,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,73.0,53.0,63.0,69.0,70.0,72.0,73.0,72.0,69.0,OK,2021-10-09 17:24:21.740,-30.000000
1085,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,74.0,52.0,63.0,69.0,65.0,73.0,74.0,73.0,69.0,OK,2021-10-09 17:24:22.795,-30.000000
1086,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,74.0,52.0,62.0,70.0,66.0,72.0,74.0,69.0,69.0,OK,2021-10-09 17:24:23.831,-30.000000
1087,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,76.0,53.0,62.0,70.0,73.0,73.0,76.0,69.0,69.0,OK,2021-10-09 17:24:24.873,-30.000000
1088,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,75.0,52.0,63.0,69.0,70.0,75.0,75.0,68.0,69.0,OK,2021-10-09 17:24:25.919,-30.000000
1089,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,71.0,53.0,62.0,70.0,64.0,71.0,71.0,69.0,70.0,OK,2021-10-09 17:24:26.953,-30.000000
1090,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,76.0,53.0,62.0,70.0,68.0,76.0,70.0,70.0,69.0,OK,2021-10-09 17:24:27.998,-30.000000
1091,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,76.0,53.0,62.0,70.0,73.0,76.0,69.0,72.0,72.0,OK,2021-10-09 17:24:29.060,-30.000000
1092,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,77.0,53.0,63.0,70.0,65.0,77.0,68.0,73.0,71.0,OK,2021-10-09 17:24:30.110,-30.000000
1093,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,77.0,53.0,62.0,69.0,64.0,77.0,74.0,74.0,73.0,OK,2021-10-09 17:24:31.158,-30.000000
1094,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,78.0,52.0,62.0,71.0,72.0,78.0,74.0,68.0,71.0,OK,2021-10-09 17:24:32.207,-30.000000
1095,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,76.0,54.0,62.0,69.0,70.0,74.0,76.0,68.0,73.0,OK,2021-10-09 17:24:33.263,-30.000000
1096,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,73.0,54.0,63.0,69.0,65.0,73.0,71.0,71.0,73.0,OK,2021-10-09 17:24:34.321,-30.000000
1097,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,74.0,53.0,62.0,69.0,72.0,72.0,71.0,73.0,74.0,OK,2021-10-09 17:24:35.384,-30.000000
1098,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,72.0,52.0,62.0,70.0,70.0,72.0,70.0,72.0,70.0,OK,2021-10-09 17:24:36.452,-30.000000
1099,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,75.0,53.0,62.0,69.0,65.0,74.0,75.0,69.0,70.0,OK,2021-10-09 17:24:37.527,-30.000000
1100,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,76.0,65.0,62.0,69.0,73.0,76.0,75.0,68.0,70.0,OK,2021-10-09 17:24:38.657,-30.000000
1101,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,75.0,53.0,63.0,69.0,67.0,75.0,70.0,73.0,72.0,OK,2021-10-09 17:24:39.773,-30.000000
1102,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,73.0,54.0,62.0,70.0,70.0,73.0,71.0,72.0,72.0,OK,2021-10-09 17:24:40.813,-30.000000
1103,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,73.0,53.0,61.0,71.0,70.0,73.0,68.0,73.0,72.0,OK,2021-10-09 17:24:41.857,-30.000000
1104,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,75.0,62.0,63.0,70.0,64.0,73.0,75.0,69.0,73.0,OK,2021-10-09 17:24:42.895,-30.000000
1105,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,75.0,53.0,63.0,70.0,63.0,72.0,75.0,68.0,73.0,OK,2021-10-09 17:24:43.940,-30.000000
1106,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,74.0,64.0,63.0,70.0,72.0,72.0,74.0,68.0,72.0,OK,2021-10-09 17:24:44.977,-30.000000
1107,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,76.0,53.0,62.0,69.0,69.0,72.0,76.0,69.0,74.0,OK,2021-10-09 17:24:46.022,-30.000000
1108,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,73.0,65.0,62.0,70.0,64.0,72.0,71.0,71.0,73.0,OK,2021-10-09 17:24:47.074,-30.000000
1109,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,52.85,27.8,73.0,52.0,64.0,69.0,69.0,73.0,71.0,72.0,70.0,OK,2021-10-09 17:24:48.127,-30.000000
1110,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,52.85,27.8,74.0,57.0,63.0,70.0,73.0,72.0,71.0,73.0,69.0,OK,2021-10-09 17:24:49.181,-30.000000
1111,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,52.85,27.8,76.0,53.0,62.0,70.0,66.0,76.0,72.0,73.0,69.0,OK,2021-10-09 17:24:50.228,-30.000000
1112,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,75.0,55.0,63.0,70.0,68.0,75.0,74.0,68.0,68.0,OK,2021-10-09 17:24:51.276,-30.000000
1113,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,77.0,53.0,62.0,69.0,73.0,77.0,74.0,68.0,69.0,OK,2021-10-09 17:24:52.317,-30.000000
1114,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,77.0,56.0,63.0,70.0,69.0,77.0,75.0,68.0,69.0,OK,2021-10-09 17:24:53.369,-30.000000
1115,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,78.0,52.0,62.0,71.0,64.0,78.0,75.0,71.0,70.0,OK,2021-10-09 17:24:54.427,-30.000000
1116,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,73.0,54.0,63.0,70.0,67.0,73.0,71.0,73.0,72.0,OK,2021-10-09 17:24:55.512,-30.000000
1117,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,73.0,53.0,63.0,69.0,69.0,72.0,69.0,68.0,73.0,OK,2021-10-09 17:24:56.611,-30.000000
1118,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,52.85,27.8,74.0,53.0,62.0,70.0,67.0,72.0,74.0,68.0,72.0,OK,2021-10-09 17:24:57.667,-30.000000
1119,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,75.0,54.0,63.0,69.0,68.0,72.0,75.0,68.0,73.0,OK,2021-10-09 17:24:58.699,-30.000000
1120,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,75.0,53.0,63.0,70.0,72.0,73.0,75.0,68.0,75.0,OK,2021-10-09 17:24:59.736,-30.000000
1121,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,76.0,52.0,64.0,69.0,65.0,75.0,76.0,69.0,73.0,OK,2021-10-09 17:25:00.782,-30.000000
1122,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,73.0,54.0,64.0,69.0,67.0,70.0,71.0,71.0,73.0,OK,2021-10-09 17:25:01.827,-30.000000
1123,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,77.0,53.0,62.0,70.0,71.0,77.0,71.0,72.0,70.0,OK,2021-10-09 17:25:02.884,-30.000000
1124,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,76.0,54.0,63.0,70.0,70.0,76.0,71.0,75.0,69.0,OK,2021-10-09 17:25:03.919,-30.000000
1125,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,52.85,27.8,77.0,53.0,63.0,70.0,64.0,77.0,70.0,71.0,70.0,OK,2021-10-09 17:25:04.956,-30.000000
1126,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,52.85,27.8,77.0,54.0,64.0,70.0,64.0,77.0,73.0,69.0,69.0,OK,2021-10-09 17:25:05.995,-30.000000
1127,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,52.85,27.8,76.0,52.0,63.0,70.0,72.0,76.0,75.0,68.0,69.0,OK,2021-10-09 17:25:07.057,-30.000000
1128,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,78.0,55.0,64.0,70.0,66.0,78.0,75.0,66.0,70.0,OK,2021-10-09 17:25:08.136,-30.000000
1129,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,78.0,55.0,64.0,70.0,66.0,78.0,75.0,66.0,70.0,OK,2021-10-09 17:25:08.140,-30.000000
1130,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,52.85,27.8,73.0,53.0,63.0,69.0,63.0,73.0,71.0,72.0,72.0,OK,2021-10-09 17:25:09.199,-30.000000
1131,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,73.0,54.0,63.0,69.0,73.0,73.0,71.0,73.0,71.0,OK,2021-10-09 17:25:10.254,-30.000000
1132,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,43.85,43.85,50.85,27.8,72.0,52.0,63.0,69.0,69.0,72.0,71.0,69.0,71.0,OK,2021-10-09 17:25:11.321,-30.000000
1133,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,74.0,53.0,63.0,70.0,63.0,74.0,73.0,69.0,73.0,OK,2021-10-09 17:25:12.393,-30.000000
1134,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,76.0,53.0,64.0,69.0,70.0,76.0,74.0,72.0,69.0,OK,2021-10-09 17:25:13.504,-30.000000
1135,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,78.0,54.0,63.0,69.0,67.0,78.0,71.0,74.0,69.0,OK,2021-10-09 17:25:14.616,-30.000000
1136,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,78.0,53.0,62.0,69.0,69.0,78.0,71.0,74.0,69.0,OK,2021-10-09 17:25:15.655,-30.000000
1137,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,78.0,54.0,63.0,69.0,72.0,78.0,70.0,69.0,69.0,OK,2021-10-09 17:25:16.685,-30.000000
1138,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,78.0,53.0,62.0,69.0,70.0,78.0,71.0,69.0,69.0,OK,2021-10-09 17:25:17.711,-30.000000
1139,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,50.85,27.8,74.0,54.0,63.0,70.0,64.0,74.0,74.0,69.0,70.0,OK,2021-10-09 17:25:18.747,-30.000000
1140,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.7,30.099999999999998,OFF,ERROR,0.0,0.0,42.85,42.85,51.85,27.8,74.0,53.0,62.0,70.0,70.0,72.0,74.0,68.0,69.0,OK,2021-10-09 17:25:19.785,-30.000000
